x y
8.957313e-01 1.543300e+04
8.995592e-01 1.297700e+04
9.033871e-01 1.072900e+04
9.072150e-01 8.959000e+03
9.110429e-01 7.099000e+03
9.148709e-01 5.668000e+03
9.186988e-01 4.550000e+03
9.225267e-01 3.506000e+03
9.263546e-01 2.623000e+03
9.301825e-01 1.915000e+03
9.340104e-01 1.468000e+03
9.378383e-01 1.022000e+03
9.416662e-01 6.890000e+02
9.454941e-01 4.270000e+02
9.493220e-01 3.100000e+02
9.531500e-01 2.000000e+02
9.569779e-01 1.010000e+02
9.608058e-01 5.400000e+01
9.646337e-01 2.500000e+01
9.684616e-01 9.000000e+00
9.722895e-01 5.000000e+00
9.761174e-01 0.000000e+00
