x y
7.450487e+02 2.820000e+02
7.489700e+02 3.260000e+02
7.528913e+02 2.980000e+02
7.568126e+02 3.020000e+02
7.607339e+02 2.680000e+02
7.646552e+02 2.790000e+02
7.685765e+02 2.580000e+02
7.724979e+02 2.400000e+02
7.764192e+02 2.430000e+02
7.803405e+02 2.530000e+02
7.842618e+02 2.460000e+02
7.881831e+02 2.410000e+02
7.921044e+02 2.260000e+02
7.960257e+02 2.200000e+02
7.999470e+02 2.040000e+02
8.038683e+02 2.340000e+02
8.077896e+02 1.890000e+02
8.117109e+02 2.150000e+02
8.156323e+02 2.000000e+02
8.195536e+02 1.930000e+02
8.234749e+02 1.850000e+02
8.273962e+02 1.910000e+02
8.313175e+02 2.160000e+02
8.352388e+02 1.930000e+02
8.391601e+02 1.600000e+02
8.430814e+02 1.920000e+02
8.470027e+02 1.730000e+02
8.509240e+02 1.580000e+02
8.548453e+02 1.680000e+02
8.587667e+02 1.950000e+02
8.626880e+02 1.610000e+02
8.666093e+02 1.690000e+02
8.705306e+02 1.540000e+02
8.744519e+02 1.680000e+02
8.783732e+02 1.570000e+02
8.822945e+02 1.710000e+02
8.862158e+02 1.350000e+02
8.901371e+02 1.600000e+02
8.940584e+02 1.450000e+02
8.979797e+02 1.510000e+02
9.019011e+02 1.510000e+02
9.058224e+02 1.420000e+02
9.097437e+02 1.420000e+02
9.136650e+02 1.220000e+02
9.175863e+02 1.280000e+02
9.215076e+02 1.360000e+02
9.254289e+02 1.030000e+02
9.293502e+02 1.200000e+02
9.332715e+02 1.370000e+02
9.371928e+02 9.700000e+01
9.411141e+02 1.180000e+02
9.450355e+02 1.210000e+02
9.489568e+02 1.080000e+02
9.528781e+02 1.000000e+02
9.567994e+02 1.220000e+02
9.607207e+02 1.030000e+02
9.646420e+02 1.050000e+02
9.685633e+02 8.400000e+01
9.724846e+02 8.400000e+01
9.764059e+02 1.030000e+02
9.803272e+02 1.020000e+02
9.842485e+02 9.000000e+01
9.881699e+02 1.130000e+02
9.920912e+02 1.090000e+02
9.960125e+02 1.080000e+02
9.999338e+02 0.000000e+00
