1202.64 15.10 0.000000
1219.47 15.10 0.000000
1236.31 15.10 0.000000
1253.14 15.10 0.000000
1269.98 15.10 0.000000
1286.81 15.10 0.000000
1303.64 15.10 0.000000
1320.48 15.10 0.000000
1337.31 15.10 0.000000
1354.15 15.10 0.000000
1370.98 15.10 0.000000
1387.81 15.10 0.000000
1404.65 15.10 0.000000
1421.48 15.10 0.000000
1438.32 15.10 0.000000
1455.15 15.10 0.000000
1471.99 15.10 0.000000
1488.82 15.10 0.000000
1505.65 15.10 0.000000
1522.49 15.10 0.000000
1539.32 15.10 0.000000
1556.16 15.10 0.000000
1572.99 15.10 0.000000
1589.83 15.10 0.000000
1606.66 15.10 0.000000
1623.49 15.10 0.000000
1640.33 15.10 0.000000
1657.16 15.10 0.000000
1674.00 15.10 0.000000
1690.83 15.10 0.000000
1707.66 15.10 0.000000
1724.50 15.10 0.000000

57.91 20.17 0.000000
74.75 20.17 0.000000
91.58 20.17 5.768321
108.42 20.17 8.636220
125.25 20.17 9.932804
142.08 20.17 9.684647
158.92 20.17 9.001839
175.75 20.17 8.222016
192.59 20.17 7.177782
209.42 20.17 0.000000
226.26 20.17 0.000000
243.09 20.17 0.000000
259.92 20.17 0.000000
276.76 20.17 0.000000
293.59 20.17 0.000000
310.43 20.17 0.000000
327.26 20.17 0.000000
344.09 20.17 0.000000
360.93 20.17 0.000000
377.76 20.17 0.000000
394.60 20.17 0.000000
411.43 20.17 0.000000
428.27 20.17 0.000000
445.10 20.17 0.000000
461.93 20.17 0.000000
478.77 20.17 0.000000
495.60 20.17 0.000000
512.44 20.17 0.000000
529.27 20.17 0.000000
546.10 20.17 0.000000
562.94 20.17 0.000000
579.77 20.17 0.000000
596.61 20.17 0.000000
613.44 20.17 0.000000
630.28 20.17 0.000000
647.11 20.17 0.000000
663.94 20.17 0.000000
680.78 20.17 0.000000
697.61 20.17 0.000000
714.45 20.17 0.000000
731.28 20.17 0.000000
748.12 20.17 0.000000
764.95 20.17 0.000000
781.78 20.17 0.000000
798.62 20.17 0.000000
815.45 20.17 0.000000
832.29 20.17 0.000000
849.12 20.17 0.000000
865.95 20.17 0.000000
882.79 20.17 0.000000
899.62 20.17 0.000000
916.46 20.17 0.000000
933.29 20.17 0.000000
950.13 20.17 0.000000
966.96 20.17 0.000000
983.79 20.17 0.000000
1000.63 20.17 0.000000
1017.46 20.17 0.000000
1034.30 20.17 0.000000
1051.13 20.17 0.000000
1067.97 20.17 0.000000
1084.80 20.17 0.000000
1101.63 20.17 0.000000
1118.47 20.17 0.000000
1135.30 20.17 0.000000
1152.14 20.17 0.000000
1168.97 20.17 0.000000
1185.80 20.17 0.000000
1202.64 20.17 0.000000
1219.47 20.17 0.000000
1236.31 20.17 0.000000
1253.14 20.17 0.000000
1269.98 20.17 0.000000
1286.81 20.17 0.000000
1303.64 20.17 0.000000
1320.48 20.17 0.000000
1337.31 20.17 0.000000
1354.15 20.17 0.000000
1370.98 20.17 0.000000
1387.81 20.17 0.000000
1404.65 20.17 0.000000
1421.48 20.17 0.000000
1438.32 20.17 0.000000
1455.15 20.17 0.000000
1471.99 20.17 0.000000
1488.82 20.17 0.000000
1505.65 20.17 0.000000
1522.49 20.17 0.000000
1539.32 20.17 0.000000
1556.16 20.17 0.000000
1572.99 20.17 0.000000
1589.83 20.17 0.000000
1606.66 20.17 0.000000
1623.49 20.17 0.000000
1640.33 20.17 0.000000
1657.16 20.17 0.000000
1674.00 20.17 0.000000
1690.83 20.17 0.000000
1707.66 20.17 0.000000
1724.50 20.17 0.000000

57.91 25.23 0.000000
74.75 25.23 0.693147
91.58 25.23 0.000000
108.42 25.23 0.693147
125.25 25.23 5.638355
142.08 25.23 8.331345
158.92 25.23 9.177404
175.75 25.23 9.578380
192.59 25.23 9.480368
209.42 25.23 8.387768
226.26 25.23 7.349231
243.09 25.23 4.663439
259.92 25.23 1.098612
276.76 25.23 0.000000
293.59 25.23 0.000000
310.43 25.23 0.000000
327.26 25.23 0.000000
344.09 25.23 0.000000
360.93 25.23 0.000000
377.76 25.23 0.000000
394.60 25.23 0.000000
411.43 25.23 0.000000
428.27 25.23 0.000000
445.10 25.23 0.000000
461.93 25.23 0.000000
478.77 25.23 0.000000
495.60 25.23 0.000000
512.44 25.23 0.000000
529.27 25.23 0.000000
546.10 25.23 0.000000
562.94 25.23 0.000000
579.77 25.23 0.000000
596.61 25.23 0.000000
613.44 25.23 0.000000
630.28 25.23 0.000000
647.11 25.23 0.000000
663.94 25.23 0.000000
680.78 25.23 0.000000
697.61 25.23 0.000000
714.45 25.23 0.000000
731.28 25.23 0.000000
748.12 25.23 0.000000
764.95 25.23 0.000000
781.78 25.23 0.000000
798.62 25.23 0.000000
815.45 25.23 0.000000
832.29 25.23 0.000000
849.12 25.23 0.000000
865.95 25.23 0.000000
882.79 25.23 0.000000
899.62 25.23 0.000000
916.46 25.23 0.000000
933.29 25.23 0.000000
950.13 25.23 0.000000
966.96 25.23 0.000000
983.79 25.23 0.000000
1000.63 25.23 0.000000
1017.46 25.23 0.000000
1034.30 25.23 0.000000
1051.13 25.23 0.000000
1067.97 25.23 0.000000
1084.80 25.23 0.000000
1101.63 25.23 0.000000
1118.47 25.23 0.000000
1135.30 25.23 0.000000
1152.14 25.23 0.000000
1168.97 25.23 0.000000
1185.80 25.23 0.000000
1202.64 25.23 0.000000
1219.47 25.23 0.000000
1236.31 25.23 0.000000
1253.14 25.23 0.000000
1269.98 25.23 0.000000
1286.81 25.23 0.000000
1303.64 25.23 0.000000
1320.48 25.23 0.000000
1337.31 25.23 0.000000
1354.15 25.23 0.000000
1370.98 25.23 0.000000
1387.81 25.23 0.000000
1404.65 25.23 0.000000
1421.48 25.23 0.000000
1438.32 25.23 0.000000
1455.15 25.23 0.000000
1471.99 25.23 0.000000
1488.82 25.23 0.000000
1505.65 25.23 0.000000
1522.49 25.23 0.000000
1539.32 25.23 0.000000
1556.16 25.23 0.000000
1572.99 25.23 0.000000
1589.83 25.23 0.000000
1606.66 25.23 0.000000
1623.49 25.23 0.000000
1640.33 25.23 0.000000
1657.16 25.23 0.000000
1674.00 25.23 0.000000
1690.83 25.23 0.000000
1707.66 25.23 0.000000
1724.50 25.23 0.000000

57.91 30.30 0.000000
74.75 30.30 0.000000
91.58 30.30 0.000000
108.42 30.30 0.000000
125.25 30.30 0.000000
142.08 30.30 0.000000
158.92 30.30 3.637586
175.75 30.30 5.298317
192.59 30.30 8.455105
209.42 30.30 9.500993
226.26 30.30 9.488654
243.09 30.30 8.981933
259.92 30.30 7.584265
276.76 30.30 5.529429
293.59 30.30 4.077537
310.43 30.30 3.951244
327.26 30.30 1.386294
344.09 30.30 0.000000
360.93 30.30 0.000000
377.76 30.30 0.000000
394.60 30.30 0.000000
411.43 30.30 0.000000
428.27 30.30 0.000000
445.10 30.30 0.000000
461.93 30.30 0.000000
478.77 30.30 0.000000
495.60 30.30 0.000000
512.44 30.30 0.000000
529.27 30.30 0.000000
546.10 30.30 0.000000
562.94 30.30 0.000000
579.77 30.30 0.000000
596.61 30.30 0.000000
613.44 30.30 0.000000
630.28 30.30 0.000000
647.11 30.30 0.000000
663.94 30.30 0.000000
680.78 30.30 0.000000
697.61 30.30 0.000000
714.45 30.30 0.000000
731.28 30.30 0.000000
748.12 30.30 0.000000
764.95 30.30 0.000000
781.78 30.30 0.000000
798.62 30.30 0.000000
815.45 30.30 0.000000
832.29 30.30 0.000000
849.12 30.30 0.000000
865.95 30.30 0.000000
882.79 30.30 0.000000
899.62 30.30 0.000000
916.46 30.30 0.000000
933.29 30.30 0.000000
950.13 30.30 0.000000
966.96 30.30 0.000000
983.79 30.30 0.000000
1000.63 30.30 0.000000
1017.46 30.30 0.000000
1034.30 30.30 0.000000
1051.13 30.30 0.000000
1067.97 30.30 0.000000
1084.80 30.30 0.000000
1101.63 30.30 0.000000
1118.47 30.30 0.000000
1135.30 30.30 0.000000
1152.14 30.30 0.000000
1168.97 30.30 0.000000
1185.80 30.30 0.000000
1202.64 30.30 0.000000
1219.47 30.30 0.000000
1236.31 30.30 0.000000
1253.14 30.30 0.000000
1269.98 30.30 0.000000
1286.81 30.30 0.000000
1303.64 30.30 0.000000
1320.48 30.30 0.000000
1337.31 30.30 0.000000
1354.15 30.30 0.000000
1370.98 30.30 0.000000
1387.81 30.30 0.000000
1404.65 30.30 0.000000
1421.48 30.30 0.000000
1438.32 30.30 0.000000
1455.15 30.30 0.000000
1471.99 30.30 0.000000
1488.82 30.30 0.000000
1505.65 30.30 0.000000
1522.49 30.30 0.000000
1539.32 30.30 0.000000
1556.16 30.30 0.000000
1572.99 30.30 0.000000
1589.83 30.30 0.000000
1606.66 30.30 0.000000
1623.49 30.30 0.000000
1640.33 30.30 0.000000
1657.16 30.30 0.000000
1674.00 30.30 0.000000
1690.83 30.30 0.000000
1707.66 30.30 0.000000
1724.50 30.30 0.000000

57.91 35.37 0.000000
74.75 35.37 0.000000
91.58 35.37 0.000000
108.42 35.37 0.000000
125.25 35.37 0.000000
142.08 35.37 0.000000
158.92 35.37 0.000000
175.75 35.37 0.000000
192.59 35.37 3.433987
209.42 35.37 6.124683
226.26 35.37 7.826044
243.09 35.37 8.992060
259.92 35.37 9.369479
276.76 35.37 8.954157
293.59 35.37 8.527935
310.43 35.37 8.151622
327.26 35.37 5.973810
344.09 35.37 4.727388
360.93 35.37 1.791759
377.76 35.37 0.000000
394.60 35.37 0.000000
411.43 35.37 0.000000
428.27 35.37 0.000000
445.10 35.37 0.000000
461.93 35.37 0.000000
478.77 35.37 0.000000
495.60 35.37 0.000000
512.44 35.37 0.000000
529.27 35.37 0.000000
546.10 35.37 0.000000
562.94 35.37 0.000000
579.77 35.37 0.000000
596.61 35.37 0.000000
613.44 35.37 0.000000
630.28 35.37 0.000000
647.11 35.37 0.000000
663.94 35.37 0.000000
680.78 35.37 0.000000
697.61 35.37 0.000000
714.45 35.37 0.000000
731.28 35.37 0.000000
748.12 35.37 0.000000
764.95 35.37 0.000000
781.78 35.37 0.000000
798.62 35.37 0.000000
815.45 35.37 0.000000
832.29 35.37 0.000000
849.12 35.37 0.000000
865.95 35.37 0.000000
882.79 35.37 0.000000
899.62 35.37 0.000000
916.46 35.37 0.000000
933.29 35.37 0.000000
950.13 35.37 0.000000
966.96 35.37 0.000000
983.79 35.37 0.000000
1000.63 35.37 0.000000
1017.46 35.37 0.000000
1034.30 35.37 0.000000
1051.13 35.37 0.000000
1067.97 35.37 0.000000
1084.80 35.37 0.000000
1101.63 35.37 0.000000
1118.47 35.37 0.000000
1135.30 35.37 0.000000
1152.14 35.37 0.000000
1168.97 35.37 0.000000
1185.80 35.37 0.000000
1202.64 35.37 0.000000
1219.47 35.37 0.000000
1236.31 35.37 0.000000
1253.14 35.37 0.000000
1269.98 35.37 0.000000
1286.81 35.37 0.000000
1303.64 35.37 0.000000
1320.48 35.37 0.000000
1337.31 35.37 0.000000
1354.15 35.37 0.000000
1370.98 35.37 0.000000
1387.81 35.37 0.000000
1404.65 35.37 0.000000
1421.48 35.37 0.000000
1438.32 35.37 0.000000
1455.15 35.37 0.000000
1471.99 35.37 0.000000
1488.82 35.37 0.000000
1505.65 35.37 0.000000
1522.49 35.37 0.000000
1539.32 35.37 0.000000
1556.16 35.37 0.000000
1572.99 35.37 0.000000
1589.83 35.37 0.000000
1606.66 35.37 0.000000
1623.49 35.37 0.000000
1640.33 35.37 0.000000
1657.16 35.37 0.000000
1674.00 35.37 0.000000
1690.83 35.37 0.000000
1707.66 35.37 0.000000
1724.50 35.37 0.000000

57.91 40.43 0.000000
74.75 40.43 0.000000
91.58 40.43 0.000000
108.42 40.43 0.000000
125.25 40.43 0.000000
142.08 40.43 0.000000
158.92 40.43 0.000000
175.75 40.43 0.000000
192.59 40.43 0.000000
209.42 40.43 0.000000
226.26 40.43 2.995732
243.09 40.43 5.375278
259.92 40.43 8.047829
276.76 40.43 8.900413
293.59 40.43 9.142062
310.43 40.43 9.182866
327.26 40.43 8.868835
344.09 40.43 8.281471
360.93 40.43 6.415097
377.76 40.43 5.308268
394.60 40.43 3.988984
411.43 40.43 2.197225
428.27 40.43 2.302585
445.10 40.43 1.945910
461.93 40.43 0.000000
478.77 40.43 0.000000
495.60 40.43 0.000000
512.44 40.43 0.000000
529.27 40.43 0.000000
546.10 40.43 0.000000
562.94 40.43 0.000000
579.77 40.43 0.000000
596.61 40.43 0.000000
613.44 40.43 0.000000
630.28 40.43 0.000000
647.11 40.43 0.000000
663.94 40.43 0.000000
680.78 40.43 0.000000
697.61 40.43 0.000000
714.45 40.43 0.000000
731.28 40.43 0.000000
748.12 40.43 0.000000
764.95 40.43 0.000000
781.78 40.43 0.000000
798.62 40.43 0.000000
815.45 40.43 0.000000
832.29 40.43 0.000000
849.12 40.43 0.000000
865.95 40.43 0.000000
882.79 40.43 0.000000
899.62 40.43 0.000000
916.46 40.43 0.000000
933.29 40.43 0.000000
950.13 40.43 0.000000
966.96 40.43 0.000000
983.79 40.43 0.000000
1000.63 40.43 0.000000
1017.46 40.43 0.000000
1034.30 40.43 0.000000
1051.13 40.43 0.000000
1067.97 40.43 0.000000
1084.80 40.43 0.000000
1101.63 40.43 0.000000
1118.47 40.43 0.000000
1135.30 40.43 0.000000
1152.14 40.43 0.000000
1168.97 40.43 0.000000
1185.80 40.43 0.000000
1202.64 40.43 0.000000
1219.47 40.43 0.000000
1236.31 40.43 0.000000
1253.14 40.43 0.000000
1269.98 40.43 0.000000
1286.81 40.43 0.000000
1303.64 40.43 0.000000
1320.48 40.43 0.000000
1337.31 40.43 0.000000
1354.15 40.43 0.000000
1370.98 40.43 0.000000
1387.81 40.43 0.000000
1404.65 40.43 0.000000
1421.48 40.43 0.000000
1438.32 40.43 0.000000
1455.15 40.43 0.000000
1471.99 40.43 0.000000
1488.82 40.43 0.000000
1505.65 40.43 0.000000
1522.49 40.43 0.000000
1539.32 40.43 0.000000
1556.16 40.43 0.000000
1572.99 40.43 0.000000
1589.83 40.43 0.000000
1606.66 40.43 0.000000
1623.49 40.43 0.000000
1640.33 40.43 0.000000
1657.16 40.43 0.000000
1674.00 40.43 0.000000
1690.83 40.43 0.000000
1707.66 40.43 0.000000
1724.50 40.43 0.000000

57.91 45.50 0.000000
74.75 45.50 0.693147
91.58 45.50 0.000000
108.42 45.50 0.000000
125.25 45.50 0.000000
142.08 45.50 0.000000
158.92 45.50 0.000000
175.75 45.50 0.000000
192.59 45.50 0.000000
209.42 45.50 0.000000
226.26 45.50 0.000000
243.09 45.50 0.000000
259.92 45.50 4.174387
276.76 45.50 5.746203
293.59 45.50 6.796824
310.43 45.50 7.567863
327.26 45.50 8.866864
344.09 45.50 9.044050
360.93 45.50 8.653820
377.76 45.50 8.310907
394.60 45.50 7.653495
411.43 45.50 6.580639
428.27 45.50 6.507278
445.10 45.50 6.492240
461.93 45.50 2.995732
478.77 45.50 2.079442
495.60 45.50 1.098612
512.44 45.50 0.000000
529.27 45.50 0.000000
546.10 45.50 0.000000
562.94 45.50 0.000000
579.77 45.50 0.000000
596.61 45.50 0.000000
613.44 45.50 0.000000
630.28 45.50 0.000000
647.11 45.50 0.000000
663.94 45.50 0.000000
680.78 45.50 0.000000
697.61 45.50 0.000000
714.45 45.50 0.000000
731.28 45.50 0.000000
748.12 45.50 0.000000
764.95 45.50 0.000000
781.78 45.50 0.000000
798.62 45.50 0.000000
815.45 45.50 0.000000
832.29 45.50 0.000000
849.12 45.50 0.000000
865.95 45.50 0.000000
882.79 45.50 0.000000
899.62 45.50 0.000000
916.46 45.50 0.000000
933.29 45.50 0.000000
950.13 45.50 0.000000
966.96 45.50 0.000000
983.79 45.50 0.000000
1000.63 45.50 0.000000
1017.46 45.50 0.000000
1034.30 45.50 0.000000
1051.13 45.50 0.000000
1067.97 45.50 0.000000
1084.80 45.50 0.000000
1101.63 45.50 0.000000
1118.47 45.50 0.000000
1135.30 45.50 0.000000
1152.14 45.50 0.000000
1168.97 45.50 0.000000
1185.80 45.50 0.000000
1202.64 45.50 0.000000
1219.47 45.50 0.000000
1236.31 45.50 0.000000
1253.14 45.50 0.000000
1269.98 45.50 0.000000
1286.81 45.50 0.000000
1303.64 45.50 0.000000
1320.48 45.50 0.000000
1337.31 45.50 0.000000
1354.15 45.50 0.000000
1370.98 45.50 0.000000
1387.81 45.50 0.000000
1404.65 45.50 0.000000
1421.48 45.50 0.000000
1438.32 45.50 0.000000
1455.15 45.50 0.000000
1471.99 45.50 0.000000
1488.82 45.50 0.000000
1505.65 45.50 0.000000
1522.49 45.50 0.000000
1539.32 45.50 0.000000
1556.16 45.50 0.000000
1572.99 45.50 0.000000
1589.83 45.50 0.000000
1606.66 45.50 0.000000
1623.49 45.50 0.000000
1640.33 45.50 0.000000
1657.16 45.50 0.000000
1674.00 45.50 0.000000
1690.83 45.50 0.000000
1707.66 45.50 0.000000
1724.50 45.50 0.000000

57.91 50.56 0.000000
74.75 50.56 0.000000
91.58 50.56 0.000000
108.42 50.56 0.000000
125.25 50.56 0.000000
142.08 50.56 0.000000
158.92 50.56 0.000000
175.75 50.56 0.000000
192.59 50.56 0.000000
209.42 50.56 0.000000
226.26 50.56 0.000000
243.09 50.56 0.000000
259.92 50.56 0.000000
276.76 50.56 0.000000
293.59 50.56 1.609438
310.43 50.56 3.465736
327.26 50.56 6.502790
344.09 50.56 7.403670
360.93 50.56 8.736650
377.76 50.56 8.840725
394.60 50.56 8.862908
411.43 50.56 8.567696
428.27 50.56 8.584852
445.10 50.56 8.406932
461.93 50.56 6.876265
478.77 50.56 6.120297
495.60 50.56 4.859812
512.44 50.56 3.091042
529.27 50.56 0.693147
546.10 50.56 0.693147
562.94 50.56 0.000000
579.77 50.56 0.000000
596.61 50.56 0.000000
613.44 50.56 0.000000
630.28 50.56 0.000000
647.11 50.56 0.000000
663.94 50.56 0.000000
680.78 50.56 0.000000
697.61 50.56 0.000000
714.45 50.56 0.000000
731.28 50.56 0.000000
748.12 50.56 0.000000
764.95 50.56 0.000000
781.78 50.56 0.000000
798.62 50.56 0.000000
815.45 50.56 0.000000
832.29 50.56 0.000000
849.12 50.56 0.000000
865.95 50.56 0.000000
882.79 50.56 0.000000
899.62 50.56 0.000000
916.46 50.56 0.000000
933.29 50.56 0.000000
950.13 50.56 0.000000
966.96 50.56 0.000000
983.79 50.56 0.000000
1000.63 50.56 0.000000
1017.46 50.56 0.000000
1034.30 50.56 0.000000
1051.13 50.56 0.000000
1067.97 50.56 0.000000
1084.80 50.56 0.000000
1101.63 50.56 0.000000
1118.47 50.56 0.000000
1135.30 50.56 0.000000
1152.14 50.56 0.000000
1168.97 50.56 0.000000
1185.80 50.56 0.000000
1202.64 50.56 0.000000
1219.47 50.56 0.000000
1236.31 50.56 0.000000
1253.14 50.56 0.000000
1269.98 50.56 0.000000
1286.81 50.56 0.000000
1303.64 50.56 0.000000
1320.48 50.56 0.000000
1337.31 50.56 0.000000
1354.15 50.56 0.000000
1370.98 50.56 0.000000
1387.81 50.56 0.000000
1404.65 50.56 0.000000
1421.48 50.56 0.000000
1438.32 50.56 0.000000
1455.15 50.56 0.000000
1471.99 50.56 0.000000
1488.82 50.56 0.000000
1505.65 50.56 0.000000
1522.49 50.56 0.000000
1539.32 50.56 0.000000
1556.16 50.56 0.000000
1572.99 50.56 0.000000
1589.83 50.56 0.000000
1606.66 50.56 0.000000
1623.49 50.56 0.000000
1640.33 50.56 0.000000
1657.16 50.56 0.000000
1674.00 50.56 0.000000
1690.83 50.56 0.000000
1707.66 50.56 0.000000
1724.50 50.56 0.000000

57.91 55.63 0.000000
74.75 55.63 0.000000
91.58 55.63 0.000000
108.42 55.63 0.000000
125.25 55.63 0.000000
142.08 55.63 0.000000
158.92 55.63 0.000000
175.75 55.63 0.000000
192.59 55.63 0.000000
209.42 55.63 0.000000
226.26 55.63 0.000000
243.09 55.63 0.000000
259.92 55.63 0.000000
276.76 55.63 0.000000
293.59 55.63 0.000000
310.43 55.63 0.000000
327.26 55.63 1.945910
344.09 55.63 3.828641
360.93 55.63 6.854355
377.76 55.63 7.342132
394.60 55.63 8.142354
411.43 55.63 8.585412
428.27 55.63 8.614864
445.10 55.63 8.618485
461.93 55.63 8.541300
478.77 55.63 8.261010
495.60 55.63 7.562681
512.44 55.63 6.386879
529.27 55.63 4.770685
546.10 55.63 3.871201
562.94 55.63 4.477337
579.77 55.63 2.397895
596.61 55.63 1.098612
613.44 55.63 0.693147
630.28 55.63 0.000000
647.11 55.63 0.000000
663.94 55.63 0.000000
680.78 55.63 0.000000
697.61 55.63 0.000000
714.45 55.63 0.000000
731.28 55.63 0.000000
748.12 55.63 0.000000
764.95 55.63 0.000000
781.78 55.63 0.000000
798.62 55.63 0.000000
815.45 55.63 0.000000
832.29 55.63 0.000000
849.12 55.63 0.000000
865.95 55.63 0.000000
882.79 55.63 0.000000
899.62 55.63 0.000000
916.46 55.63 0.000000
933.29 55.63 0.000000
950.13 55.63 0.000000
966.96 55.63 0.000000
983.79 55.63 0.000000
1000.63 55.63 0.000000
1017.46 55.63 0.000000
1034.30 55.63 0.000000
1051.13 55.63 0.000000
1067.97 55.63 0.000000
1084.80 55.63 0.000000
1101.63 55.63 0.000000
1118.47 55.63 0.000000
1135.30 55.63 0.000000
1152.14 55.63 0.000000
1168.97 55.63 0.000000
1185.80 55.63 0.000000
1202.64 55.63 0.000000
1219.47 55.63 0.000000
1236.31 55.63 0.000000
1253.14 55.63 0.000000
1269.98 55.63 0.000000
1286.81 55.63 0.000000
1303.64 55.63 0.000000
1320.48 55.63 0.000000
1337.31 55.63 0.000000
1354.15 55.63 0.000000
1370.98 55.63 0.000000
1387.81 55.63 0.000000
1404.65 55.63 0.000000
1421.48 55.63 0.000000
1438.32 55.63 0.000000
1455.15 55.63 0.000000
1471.99 55.63 0.000000
1488.82 55.63 0.000000
1505.65 55.63 0.000000
1522.49 55.63 0.000000
1539.32 55.63 0.000000
1556.16 55.63 0.000000
1572.99 55.63 0.000000
1589.83 55.63 0.000000
1606.66 55.63 0.000000
1623.49 55.63 0.000000
1640.33 55.63 0.000000
1657.16 55.63 0.000000
1674.00 55.63 0.000000
1690.83 55.63 0.000000
1707.66 55.63 0.000000
1724.50 55.63 0.000000

57.91 60.70 0.000000
74.75 60.70 0.000000
91.58 60.70 0.000000
108.42 60.70 0.000000
125.25 60.70 0.000000
142.08 60.70 0.000000
158.92 60.70 0.000000
175.75 60.70 0.000000
192.59 60.70 0.000000
209.42 60.70 0.000000
226.26 60.70 0.000000
243.09 60.70 0.000000
259.92 60.70 0.000000
276.76 60.70 0.000000
293.59 60.70 0.000000
310.43 60.70 0.000000
327.26 60.70 0.000000
344.09 60.70 0.000000
360.93 60.70 3.178054
377.76 60.70 3.912023
394.60 60.70 5.733341
411.43 60.70 6.827629
428.27 60.70 6.872128
445.10 60.70 7.340187
461.93 60.70 8.530702
478.77 60.70 8.644002
495.60 60.70 8.627661
512.44 60.70 8.185629
529.27 60.70 7.252762
546.10 60.70 6.822197
562.94 60.70 7.088409
579.77 60.70 5.857933
596.61 60.70 4.574711
613.44 60.70 3.784190
630.28 60.70 1.945910
647.11 60.70 0.693147
663.94 60.70 0.693147
680.78 60.70 0.693147
697.61 60.70 0.693147
714.45 60.70 0.000000
731.28 60.70 0.000000
748.12 60.70 0.000000
