x y
4.689920e+03 5.000000e+00
4.707981e+03 1.000000e+00
4.726043e+03 1.000000e+00
4.744104e+03 0.000000e+00
4.762165e+03 0.000000e+00
4.780227e+03 1.000000e+00
4.798288e+03 1.000000e+00
4.816349e+03 0.000000e+00
4.834410e+03 0.000000e+00
4.852471e+03 0.000000e+00
4.870532e+03 0.000000e+00
4.888593e+03 0.000000e+00
4.906654e+03 2.000000e+00
4.924716e+03 1.000000e+00
4.942777e+03 1.000000e+00
4.960838e+03 0.000000e+00
4.978899e+03 0.000000e+00
4.996960e+03 2.000000e+00
5.015021e+03 0.000000e+00
